Transaction_ID,Customer_ID,Category,Units_Sold,Unit_Price,Date,Revenue,Cost,Profit,Month,Year,Profit_Margin
1216,1055,Clothing,8,956,2025-05-09,7648,4830.127212744405,2817.872787255594,5,2025,36.844570963070005
1217,1725,Furniture,1,926,2025-01-10,926,534.0038048618419,391.9961951381581,1,2025,42.33220249872118
1218,1525,Furniture,2,700,2025-04-10,1400,789.9122788312538,610.0877211687462,4,2025,43.57769436919615
1219,1473,Clothing,5,1941,2025-01-02,9705,8273.640295223655,1431.359704776345,1,2025,14.748683202229213
1220,1027,Clothing,3,663,2025-01-29,1989,1307.9524960953522,681.0475039046478,1,2025,34.240699039952126
1221,3125,Clothing,7,1872,2025-11-12,13104,10512.066634521188,2591.9333654788115,11,2025,19.779711275021455
1222,4287,Electronics,6,1384,2025-03-30,8304,6671.55116397515,1632.4488360248497,3,2025,19.658584248854165
1223,4457,Electronics,2,457,2025-09-26,914,665.6976149006274,248.3023850993726,9,2025,27.16656292115674
1224,1364,Electronics,8,1391,2025-06-17,11128,9240.24812624649,1887.7518737535104,6,2025,16.96398161173176
1225,3713,Sports,5,1220,2025-06-11,6100,3052.0994982877555,3047.9005017122445,6,2025,49.9655819952827
1226,1525,Furniture,6,550,2025-10-18,3300,1863.501336637582,1436.498663362418,10,2025,43.53026252613388
1227,3746,Electronics,8,1425,2025-03-20,11400,9594.278650540946,1805.7213494590544,3,2025,15.839660960167143
1228,2335,Sports,6,857,2025-02-08,5142,4497.806862608387,644.1931373916132,2,2025,12.528065682450665
1229,1882,Furniture,3,407,2025-02-11,1221,860.0660269526562,360.9339730473438,2,2025,29.56052195309941
1230,2030,Electronics,7,322,2025-08-23,2254,1752.054709663954,501.9452903360459,8,2025,22.26909007702067
1231,2026,Clothing,4,916,2025-08-02,3664,2060.8413293118674,1603.1586706881326,8,2025,43.754330531881344
1232,2646,Groceries,6,559,2025-10-08,3354,2577.7903407866124,776.2096592133876,10,2025,23.142804389188658
1233,1918,Electronics,6,1085,2025-05-22,6510,4945.919872920452,1564.0801270795482,5,2025,24.025808403679697
1234,3797,Groceries,5,1216,2025-12-05,6080,3306.5904653906696,2773.4095346093304,12,2025,45.61528839817978
1235,3410,Electronics,1,1240,2025-04-20,1240,1008.4098095055092,231.5901904944909,4,2025,18.67662826568475
1236,2774,Clothing,8,318,2025-03-27,2544,1306.1709630572243,1237.8290369427757,3,2025,48.65680176661854
1237,2531,Groceries,2,143,2025-08-03,286,255.11180329093503,30.888196709064943,8,2025,10.800068779393337
1238,4345,Sports,4,155,2025-09-14,620,549.5857622952313,70.41423770476865,9,2025,11.357135113672364
1239,4577,Clothing,3,1860,2025-10-13,5580,4546.3812267634175,1033.6187732365825,10,2025,18.523633928971012
1240,3853,Groceries,6,1786,2025-05-13,10716,7445.27218749916,3270.72781250084,5,2025,30.521909411168725
1241,3786,Groceries,1,1386,2025-08-10,1386,858.2664046697215,527.7335953302785,8,2025,38.07601697909657
1242,2906,Clothing,9,1677,2025-09-10,15093,9593.466429916738,5499.533570083262,9,2025,36.437643742683775
1243,4086,Clothing,5,285,2025-07-24,1425,771.2851906392763,653.7148093607237,7,2025,45.87472346391044
1244,2215,Clothing,5,109,2025-06-08,545,430.5931463994074,114.40685360059256,6,2025,20.992083229466523
1245,2654,Furniture,4,1820,2025-05-15,7280,6437.9925877401065,842.0074122598935,5,2025,11.566035882690844
1246,1484,Sports,4,745,2025-05-07,2980,1774.701289054045,1205.298710945955,5,2025,40.446265467985064
1247,3075,Electronics,1,1482,2025-09-03,1482,1320.6244812319424,161.37551876805765,9,2025,10.889036354119948
1248,1713,Groceries,9,1433,2025-10-12,12897,8785.394000138256,4111.605999861744,10,2025,31.880328757554032
1249,2062,Electronics,9,1306,2025-02-20,11754,6536.034160250771,5217.965839749229,2,2025,44.39310736557112
1250,2976,Clothing,4,1973,2025-07-24,7892,6383.406330097574,1508.593669902426,7,2025,19.115479851779345
1251,2296,Sports,4,997,2025-08-28,3988,3318.132784799518,669.867215200482,8,2025,16.79707159479644
1252,2254,Sports,7,1712,2025-03-20,11984,7611.158696252303,4372.841303747697,3,2025,36.48899619282123
1253,3133,Furniture,4,1174,2025-06-28,4696,4164.320889672909,531.6791103270907,6,2025,11.321957204580297
1254,4545,Clothing,1,1720,2025-12-16,1720,1229.0136281370735,490.9863718629265,12,2025,28.545719294356193
1255,1125,Groceries,9,794,2025-11-21,7146,3664.8389894308666,3481.1610105691334,11,2025,48.71481962733184
1256,3859,Furniture,2,1653,2025-01-14,3306,2108.798855386098,1197.2011446139022,1,2025,36.212980780819784
1257,1536,Clothing,5,136,2025-04-04,680,548.3339913199474,131.66600868005264,4,2025,19.36264833530186
1258,3192,Furniture,4,797,2025-01-23,3188,1847.4942387983092,1340.5057612016906,1,2025,42.048486863290165
1259,4596,Electronics,8,1181,2025-03-21,9448,5221.591012986381,4226.408987013619,3,2025,44.73337200480121
1260,4283,Clothing,6,1527,2025-12-10,9162,6830.596269439616,2331.403730560384,12,2025,25.44644979873809
1261,3072,Groceries,7,698,2025-02-12,4886,3027.2174363567037,1858.7825636432967,2,2025,38.04303241185626
1262,2603,Groceries,2,426,2025-02-25,852,635.1140562759199,216.8859437240801,2,2025,25.45609668123006
1263,4465,Clothing,4,1850,2025-04-17,7400,4633.688719852726,2766.3112801472744,4,2025,37.382584866855055
1264,1066,Furniture,4,436,2025-09-02,1744,1410.0334650063933,333.9665349936068,9,2025,19.14945728174351
1265,1232,Sports,2,1918,2025-12-31,3836,2564.9039907210004,1271.0960092789996,12,2025,33.13597521582376
1266,3156,Clothing,4,112,2025-04-04,448,400.7249694034265,47.27503059657352,4,2025,10.552462186735161
1267,2169,Groceries,9,279,2025-04-12,2511,1631.8975993000115,879.1024006999883,4,2025,35.01005180007918
1268,3158,Electronics,8,424,2025-01-22,3392,1894.81601416788,1497.18398583212,1,2025,44.13867882759788
1269,3275,Groceries,1,287,2025-04-16,287,216.4123165276137,70.58768347238629,4,2025,24.595011662852365
1270,1110,Sports,8,910,2025-08-03,7280,5761.795074569602,1518.2049254303984,8,2025,20.854463261406572
1271,2493,Groceries,9,296,2025-07-09,2664,1699.1409199107338,964.8590800892662,7,2025,36.218433937284765
1272,3081,Sports,8,435,2025-01-30,3480,2778.273854862353,701.7261451376471,1,2025,20.1645444005071
1273,1622,Clothing,1,1744,2025-06-04,1744,1110.2179331372206,633.7820668627794,6,2025,36.34071484304928
1274,4847,Groceries,8,1111,2025-08-09,8888,4789.401398117643,4098.598601882357,8,2025,46.11384565574209
1275,4440,Furniture,5,1317,2025-02-06,6585,3511.645994388898,3073.354005611102,2,2025,46.672042606091146
1276,3795,Furniture,9,568,2025-11-22,5112,3530.482620048813,1581.5173799511872,11,2025,30.93735093801227
1277,3642,Groceries,9,409,2025-01-16,3681,3288.7693530303973,392.23064696960273,1,2025,10.655545964944382
1278,4625,Groceries,6,1467,2025-05-04,8802,6273.7519910830015,2528.2480089169985,5,2025,28.723562927936815
1279,3472,Electronics,3,1150,2025-01-20,3450,2459.4055819167206,990.5944180832794,1,2025,28.712881683573315
1280,3660,Groceries,7,1516,2025-11-26,10612,8968.629748207417,1643.370251792583,11,2025,15.485961664083897
1281,2541,Electronics,3,1842,2025-12-24,5526,4856.972686689991,669.027313310009,12,2025,12.10690034943918
1282,3739,Electronics,7,86,2025-08-17,602,343.3638590036467,258.6361409963533,8,2025,42.96281411899556
1283,2305,Electronics,8,458,2025-11-26,3664,2025.4789741085224,1638.5210258914776,11,2025,44.719460313632034
1284,4391,Electronics,5,1423,2025-08-24,7115,5499.848571223145,1615.151428776855,8,2025,22.70065254781244
1285,2761,Clothing,5,1651,2025-11-11,8255,6147.508189040155,2107.4918109598448,11,2025,25.529882628223437
1286,4514,Furniture,4,1685,2025-08-02,6740,4302.068042979951,2437.9319570200487,8,2025,36.17109728516393
1287,2975,Electronics,3,893,2025-06-09,2679,2299.15115983342,379.84884016658,6,2025,14.178754765456514
1288,3362,Furniture,8,1334,2025-05-25,10672,7652.4033114440945,3019.596688555905,5,2025,28.29457166937692
1289,1876,Electronics,6,873,2025-08-06,5238,2981.857396474868,2256.142603525132,8,2025,43.07259647814303
1290,2989,Furniture,6,1536,2025-05-25,9216,6043.7133796357775,3172.2866203642225,5,2025,34.42151280777151
1291,4812,Groceries,2,603,2025-03-07,1206,1026.472851304397,179.52714869560305,3,2025,14.886164900132922
1292,4448,Groceries,4,1521,2025-01-29,6084,3087.3289281049906,2996.6710718950094,1,2025,49.2549485847306
1293,2312,Furniture,5,1067,2025-08-26,5335,4455.6566744022775,879.3433255977225,8,2025,16.482536562281584
1294,2460,Electronics,5,98,2025-05-12,490,431.5224263476424,58.47757365235765,5,2025,11.934198704562785
1295,3709,Clothing,3,1887,2025-10-13,5661,3660.084641294177,2000.9153587058229,10,2025,35.345616652637744
1296,3324,Furniture,5,1144,2025-07-08,5720,3511.5935223696188,2208.406477630381,7,2025,38.608504853677985
1297,2733,Sports,5,295,2025-07-23,1475,835.3035126342337,639.6964873657663,7,2025,43.369253380729916
1298,2605,Clothing,2,51,2025-06-11,102,52.63228241158597,49.36771758841403,6,2025,48.39972312589611
1299,2526,Sports,5,1064,2025-11-30,5320,4099.611716662017,1220.388283337983,11,2025,22.939629386052314
1300,3671,Furniture,3,884,2025-06-01,2652,1507.3501835723878,1144.6498164276122,6,2025,43.16175778384662
1301,3563,Electronics,3,1973,2025-12-10,5919,5078.125710175021,840.8742898249793,12,2025,14.206357320915346
1302,4421,Sports,5,111,2025-09-08,555,378.6773119142471,176.32268808575293,9,2025,31.769853709144673
1303,3890,Furniture,9,929,2025-03-23,8361,7434.310194642658,926.6898053573424,3,2025,11.083480508998235
1304,4517,Clothing,2,1921,2025-01-25,3842,3426.8056890768166,415.19431092318337,1,2025,10.8067233452156
1305,4901,Electronics,9,588,2025-12-11,5292,4340.575932259002,951.424067740998,12,2025,17.978534915740703
1306,3397,Sports,3,391,2025-04-15,1173,792.8323802534871,380.16761974651286,4,2025,32.409856755883446
1307,2630,Furniture,7,116,2025-10-08,812,556.176770546746,255.82322945325404,10,2025,31.50532382429237
1308,4735,Electronics,1,930,2025-08-08,930,818.6141371977443,111.3858628022557,8,2025,11.976974494866205
1309,3870,Electronics,1,1451,2025-06-07,1451,1147.851061408734,303.148938591266,6,2025,20.89241478919821
1310,2160,Groceries,8,1730,2025-03-30,13840,9138.052986187504,4701.947013812496,3,2025,33.97360559113075
1311,1758,Electronics,9,775,2025-08-20,6975,5893.889592774206,1081.110407225794,8,2025,15.499790784599195
1312,3946,Furniture,3,888,2025-07-24,2664,1621.650051695074,1042.349948304926,7,2025,39.12725031174647
1313,1242,Clothing,6,106,2025-09-15,636,556.3287504987783,79.67124950122172,9,2025,12.526926022204673
1314,3590,Groceries,3,1359,2025-06-11,4077,2433.9487401898555,1643.0512598101443,6,2025,40.30049692936336
1315,2063,Furniture,6,1529,2025-01-16,9174,7276.900420382409,1897.0995796175912,1,2025,20.679088506840976
1316,1228,Furniture,7,1796,2025-06-25,12572,9541.230960623294,3030.769039376706,6,2025,24.107294299846533
1317,3595,Furniture,5,1528,2025-06-01,7640,5611.619204535926,2028.3807954640745,6,2025,26.54948685162401
1318,1919,Sports,3,242,2025-05-10,726,498.94199360690254,227.05800639309743,5,2025,31.27520749216218
1319,2246,Sports,8,1985,2025-02-08,15880,11481.534212577895,4398.465787422105,2,2025,27.69814727595784
1320,1005,Clothing,5,675,2025-12-25,3375,2622.3415899255333,752.6584100744667,12,2025,22.30098992813235
1321,4393,Furniture,1,1578,2025-07-28,1578,1188.7928579373165,389.2071420626837,7,2025,24.66458441461874
1322,1467,Sports,9,1195,2025-05-31,10755,6567.245679911597,4187.754320088403,5,2025,38.93774356195633
1323,2755,Sports,3,1945,2025-01-12,5835,3551.627718848295,2283.372281151705,1,2025,39.13234414998637
1324,1074,Sports,2,1552,2025-03-18,3104,2357.951554331259,746.0484456687409,3,2025,24.035065904276447
1325,1003,Clothing,3,152,2025-03-10,456,255.80812115608973,200.19187884391025,3,2025,43.90172781664698
1326,2870,Clothing,7,716,2025-05-23,5012,4460.7539402838665,551.2460597161335,5,2025,10.99852473495877
1327,1645,Furniture,8,635,2025-03-01,5080,4260.659533391306,819.3404666086944,3,2025,16.128749342690835
1328,1117,Groceries,2,403,2025-11-16,806,549.0520101570665,256.94798984293345,11,2025,31.879403206319285
1329,3928,Furniture,7,224,2025-11-16,1568,1113.279339819738,454.720660180262,11,2025,29.000042103333033
1330,2629,Sports,5,63,2025-06-13,315,202.1375272144249,112.86247278557508,6,2025,35.82935643986511
1331,3551,Sports,9,947,2025-08-03,8523,4781.143986371035,3741.856013628965,8,2025,43.90303899599865
1332,3021,Electronics,7,728,2025-09-26,5096,3753.654617954353,1342.345382045647,9,2025,26.34115741847816
1333,1946,Furniture,1,616,2025-09-15,616,551.6396755523099,64.36032444769012,9,2025,10.448104618131513
1334,3621,Sports,1,1543,2025-09-18,1543,872.0645875875725,670.9354124124275,9,2025,43.48252834818066
1335,2464,Sports,6,1099,2025-02-09,6594,4711.053221100506,1882.9467788994943,2,2025,28.555456155588328
1336,1193,Groceries,9,93,2025-02-08,837,739.9670316405914,97.03296835940864,2,2025,11.592947235293744
1337,1846,Electronics,1,1654,2025-06-12,1654,1476.898507375423,177.10149262457708,6,2025,10.707466301364999
1338,3762,Furniture,3,87,2025-02-10,261,181.23052378924723,79.76947621075277,2,2025,30.563017705269264
1339,2415,Clothing,5,897,2025-06-22,4485,2373.6354478823696,2111.3645521176304,6,2025,47.07613271165285
1340,4097,Furniture,4,573,2025-06-11,2292,1375.218871935569,916.781128064431,6,2025,39.99917661712177
1341,2458,Furniture,1,1178,2025-08-23,1178,920.608293469576,257.3917065304239,8,2025,21.849890197828852
1342,3220,Groceries,4,1829,2025-08-06,7316,3861.8913456679,3454.1086543321,8,2025,47.213076193713775
1343,4371,Furniture,4,1437,2025-10-25,5748,4340.496916586008,1407.5030834139925,10,2025,24.486831652992215
1344,2668,Groceries,4,539,2025-12-29,2156,1466.424971360666,689.575028639334,12,2025,31.983999473067442
1345,3373,Groceries,3,1346,2025-01-17,4038,2310.8519319151173,1727.1480680848829,1,2025,42.77236424182474
1346,2433,Sports,7,842,2025-04-23,5894,3181.7614805490725,2712.2385194509275,4,2025,46.01694128691767
1347,2141,Clothing,1,1777,2025-02-04,1777,1373.957653495941,403.04234650405897,2,2025,22.68105495239499
1348,3883,Groceries,2,1161,2025-07-23,2322,1324.5468097221838,997.4531902778162,7,2025,42.95664040817469
1349,2810,Electronics,1,700,2025-06-12,700,496.3630252136911,203.63697478630888,6,2025,29.090996398044126
1350,1723,Electronics,4,707,2025-12-23,2828,1971.7100786254844,856.2899213745156,12,2025,30.27899297646802
1351,1224,Clothing,5,1749,2025-09-19,8745,6728.890205169736,2016.109794830264,9,2025,23.054428757350077
1352,1531,Groceries,5,1844,2025-03-15,9220,6200.698134129262,3019.301865870738,3,2025,32.74730874046353
1353,1112,Clothing,2,388,2025-10-26,776,672.1412899700039,103.85871002999612,10,2025,13.383854385308776
1354,3187,Sports,3,1399,2025-07-30,4197,3529.5568960263013,667.4431039736987,7,2025,15.902861662466016
1355,1558,Electronics,4,648,2025-04-26,2592,2143.58907241538,448.4109275846199,4,2025,17.299804304962187
1356,3048,Furniture,6,1912,2025-06-20,11472,7008.425738820327,4463.574261179673,6,2025,38.90842277876284
1357,3137,Electronics,6,1440,2025-03-13,8640,7723.982553180922,916.017446819078,3,2025,10.602053782628218
1358,1653,Groceries,2,925,2025-03-14,1850,1312.879372207227,537.1206277927727,3,2025,29.03354744825798
1359,1319,Clothing,2,1824,2025-12-19,3648,3249.0971601514198,398.9028398485807,12,2025,10.934836618656268
1360,2573,Electronics,9,826,2025-07-13,7434,6217.707320378581,1216.2926796214188,7,2025,16.361214415138807
1361,2828,Furniture,2,1779,2025-06-04,3558,3009.9574948517866,548.0425051482134,6,2025,15.40310582204085
1362,2917,Furniture,2,1713,2025-08-24,3426,2680.2249420632093,745.7750579367907,8,2025,21.768098597104224
1363,1138,Clothing,3,1195,2025-06-04,3585,2041.765985676349,1543.234014323651,6,2025,43.04697390024131
1364,4582,Clothing,9,805,2025-10-22,7245,6398.846132849812,846.1538671501876,10,2025,11.679142403729296
1365,4939,Electronics,6,608,2025-07-07,3648,2407.992197592876,1240.007802407124,7,2025,33.99144195194967
1366,3892,Groceries,6,995,2025-07-28,5970,5238.273174360982,731.726825639018,7,2025,12.256730747722244
1367,3026,Sports,5,369,2025-03-14,1845,1570.2056451657884,274.7943548342116,3,2025,14.89400297204399
1368,3306,Furniture,7,1438,2025-04-06,10066,8344.348116920699,1721.6518830793011,4,2025,17.103634840843444
1369,4744,Clothing,4,1697,2025-11-30,6788,3416.0745641568888,3371.9254358431112,11,2025,49.67480017447129
1370,1901,Sports,3,352,2025-01-11,1056,771.5663976741267,284.43360232587327,1,2025,26.93500022025315
1371,1689,Sports,7,1148,2025-01-04,8036,4802.337657661064,3233.6623423389365,1,2025,40.23970062641782
1372,3039,Sports,1,1524,2025-02-20,1524,1298.77092549562,225.22907450437992,2,2025,14.778810663017056
1373,1009,Groceries,6,1454,2025-10-21,8724,6810.051426876844,1913.948573123156,10,2025,21.938887816634068
1374,1260,Clothing,2,1371,2025-02-20,2742,2082.4949513884576,659.5050486115424,2,2025,24.051971138276528
1375,2942,Furniture,2,354,2025-02-17,708,610.157829025345,97.842170974655,2,2025,13.8195156743863
1376,2673,Clothing,8,79,2025-10-19,632,390.7462451491078,241.25375485089225,10,2025,38.173062476407
1377,3219,Electronics,3,57,2025-10-08,171,92.87824189967756,78.12175810032245,10,2025,45.685238655159324
1378,3945,Furniture,9,1494,2025-05-13,13446,8365.401836992789,5080.598163007211,5,2025,37.78520127180731
1379,3060,Clothing,4,1926,2025-11-26,7704,4417.484524219962,3286.5154757800383,11,2025,42.65985820067547
1380,2191,Furniture,6,57,2025-03-10,342,205.56159641855757,136.43840358144246,3,2025,39.89427005305335
1381,4713,Electronics,1,1824,2025-12-27,1824,1325.15533232543,498.84466767457,12,2025,27.34894011373739
1382,2619,Furniture,3,1264,2025-12-04,3792,2586.6962535489024,1205.3037464510976,12,2025,31.78543635155848
1383,1320,Sports,4,1201,2025-01-23,4804,4287.059104195589,516.9408958044114,1,2025,10.760634800258357
1384,2342,Groceries,5,572,2025-01-14,2860,1908.7365365085884,951.2634634914116,1,2025,33.26096026193747
1385,2636,Electronics,1,305,2025-06-29,305,171.01992809686666,133.98007190313334,6,2025,43.92789242725683
1386,3376,Furniture,4,282,2025-03-28,1128,958.7450355065088,169.25496449349112,3,2025,15.004872738784675
1387,3832,Electronics,5,426,2025-02-17,2130,1300.461210577668,829.538789422332,2,2025,38.94548307147099
1388,3824,Sports,4,747,2025-12-21,2988,1622.905570445005,1365.094429554995,12,2025,45.68589121669997
1389,2994,Groceries,7,682,2025-11-09,4774,3645.1156101349247,1128.8843898650753,11,2025,23.646510051635428
1390,3958,Electronics,8,728,2025-06-10,5824,3509.1870009771296,2314.8129990228704,6,2025,39.7461023183872
1391,2943,Sports,8,705,2025-10-21,5640,2856.071819975557,2783.928180024443,10,2025,49.36042872383764
1392,4621,Sports,3,888,2025-01-06,2664,2039.1695627390068,624.8304372609932,1,2025,23.454595993280527
1393,3038,Sports,5,1973,2025-05-29,9865,5218.181335762154,4646.818664237846,5,2025,47.104091882796205
1394,4490,Furniture,8,1425,2025-01-27,11400,5710.28869975718,5689.71130024282,1,2025,49.90974824774403
1395,4677,Clothing,7,1686,2025-11-21,11802,9121.686034222106,2680.313965777894,11,2025,22.71067586661493
1396,2118,Electronics,9,479,2025-05-14,4311,2936.940617565194,1374.059382434806,5,2025,31.873332925882764
1397,4888,Clothing,7,1095,2025-10-23,7665,6298.893659231248,1366.1063407687516,10,2025,17.82265284760276
1398,2604,Sports,2,1784,2025-06-02,3568,2018.504059801474,1549.495940198526,6,2025,43.42757679928604
1399,3365,Clothing,4,1342,2025-11-21,5368,3780.586978836895,1587.413021163105,11,2025,29.57177759245725
1400,1235,Sports,8,1155,2025-07-09,9240,5048.873912606164,4191.126087393836,7,2025,45.358507439327234
1401,2969,Sports,9,1755,2025-03-20,15795,10486.07392655368,5308.926073446319,3,2025,33.611434463097936
1402,1333,Groceries,7,560,2025-02-15,3920,2518.791108174305,1401.2088918256943,2,2025,35.745124791471795
1403,2908,Groceries,5,62,2025-03-02,310,234.13723046290303,75.86276953709697,3,2025,24.47186114099902
1404,1375,Clothing,1,1043,2025-03-22,1043,781.5921053647146,261.4078946352854,3,2025,25.06307714624021
1405,4530,Electronics,9,974,2025-09-30,8766,5288.401702189694,3477.5982978103057,9,2025,39.671438487455
1406,2160,Clothing,6,1967,2025-02-17,11802,6140.256457572066,5661.743542427934,2,2025,47.97274650421906
1407,3635,Electronics,2,992,2025-02-02,1984,1075.152595817617,908.8474041823828,2,2025,45.808840936612036
1408,2570,Clothing,2,1270,2025-01-18,2540,2197.5351662939424,342.4648337060576,1,2025,13.482867468742427
1409,3560,Furniture,1,1063,2025-02-05,1063,840.4390423857548,222.56095761424524,2,2025,20.937060923259196
1410,2319,Furniture,4,1680,2025-11-06,6720,5893.208456310164,826.7915436898356,11,2025,12.303445590622553
1411,4391,Electronics,2,316,2025-03-30,632,472.16128239093786,159.83871760906214,3,2025,25.290936330547808
1412,3965,Groceries,9,1904,2025-12-21,17136,14595.004570395433,2540.995429604567,12,2025,14.828404701240473
1413,4643,Electronics,2,1943,2025-12-31,3886,3144.294634175877,741.7053658241225,12,2025,19.08660231148025
1414,2855,Clothing,9,1124,2025-05-28,10116,6048.370116298872,4067.629883701128,5,2025,40.20986440985694
1415,2372,Sports,1,1261,2025-04-10,1261,1008.6864800792569,252.31351992074315,4,2025,20.009002372778998
1416,4911,Furniture,7,352,2025-12-29,2464,1832.6082338226208,631.3917661773792,12,2025,25.624665835120908
1417,4850,Sports,6,53,2025-01-31,318,180.599766464274,137.400233535726,1,2025,43.20762060871887
1418,1872,Furniture,6,1848,2025-01-21,11088,5961.41073724223,5126.58926275777,1,2025,46.23547314896979
1419,2252,Clothing,2,1416,2025-05-08,2832,1831.3554105876055,1000.6445894123942,5,2025,35.33349538885573
1420,3317,Furniture,1,80,2025-12-23,80,58.742316917145,21.257683082855003,12,2025,26.572103853568752
1421,2851,Electronics,8,1703,2025-10-17,13624,9845.743347475776,3778.256652524224,10,2025,27.732359457752676
1422,3845,Sports,8,1794,2025-08-18,14352,9938.428361741777,4413.571638258225,8,2025,30.75231074594638
1423,2314,Sports,2,251,2025-07-04,502,347.14275943719935,154.85724056280063,7,2025,30.84805588900411
1424,1724,Clothing,4,1671,2025-06-14,6684,3386.092758591036,3297.907241408964,6,2025,49.34032377930826
1425,4236,Sports,4,591,2025-09-14,2364,1202.4088647079843,1161.5911352920157,9,2025,49.13668084991606
1426,3052,Clothing,2,206,2025-02-26,412,273.20148203635904,138.79851796364096,2,2025,33.68896067078664
1427,3898,Groceries,9,1794,2025-11-07,16146,11400.203974774437,4745.796025225563,11,2025,29.39301390576962
1428,4450,Electronics,4,1116,2025-06-08,4464,3438.2537274710494,1025.7462725289506,6,2025,22.978187108623445
1429,1077,Furniture,4,1158,2025-01-23,4632,3548.521349734153,1083.4786502658471,1,2025,23.3911625705062
1430,4481,Furniture,4,455,2025-04-17,1820,1627.1678063522406,192.83219364775937,4,2025,10.595175475151613
1431,3621,Furniture,5,737,2025-04-12,3685,2420.0113203834444,1264.9886796165556,4,2025,34.328051007233526
1432,1131,Groceries,8,792,2025-11-27,6336,3489.2312518405365,2846.7687481594635,11,2025,44.930062313122846
1433,1600,Electronics,4,1433,2025-10-31,5732,3556.0779759583884,2175.922024041612,10,2025,37.9609564557155
1434,2772,Sports,3,481,2025-12-23,1443,1163.9553328964523,279.0446671035477,12,2025,19.337814768090624
1435,2065,Sports,1,1953,2025-04-09,1953,1167.0019006785835,785.9980993214165,4,2025,40.24567840867468
1436,3136,Electronics,2,1002,2025-05-10,2004,1657.2956930060368,346.7043069939632,5,2025,17.300614121455247
1437,3449,Electronics,4,199,2025-09-08,796,654.6484091769436,141.35159082305643,9,2025,17.757737540584976
1438,3343,Furniture,9,972,2025-08-13,8748,6015.862607278612,2732.137392721388,8,2025,31.231565989041933
1439,2863,Sports,1,368,2025-10-23,368,291.466615165758,76.53338483424204,10,2025,20.79711544408751
1440,2318,Electronics,6,1333,2025-12-25,7998,6562.213725527664,1435.786274472336,12,2025,17.95181638500045
1441,1615,Sports,6,907,2025-04-20,5442,4302.037364414983,1139.9626355850169,4,2025,20.947494222436912
1442,4597,Electronics,3,536,2025-01-09,1608,1005.1544748640388,602.8455251359612,1,2025,37.49039335422644
1443,3847,Clothing,9,1963,2025-05-02,17667,10034.050448791866,7632.949551208134,5,2025,43.204559637788726
1444,4762,Furniture,3,1026,2025-10-26,3078,1685.8031356896731,1392.1968643103269,10,2025,45.230567391498596
1445,4708,Electronics,1,52,2025-12-19,52,46.0392858418206,5.9607141581794,12,2025,11.46291184265269
1446,3469,Groceries,2,1410,2025-02-20,2820,1516.5773683531145,1303.4226316468855,2,2025,46.22066069669807
1447,2888,Electronics,4,1820,2025-08-01,7280,4923.813841267244,2356.186158732756,8,2025,32.36519448808731
1448,2046,Clothing,4,985,2025-02-19,3940,2130.164455026088,1809.8355449739124,2,2025,45.934912308982554
1449,1574,Groceries,2,388,2025-12-09,776,634.7049950878837,141.29500491211627,12,2025,18.208119189705705
1450,3190,Groceries,6,1048,2025-07-23,6288,4535.248218104935,1752.7517818950655,7,2025,27.87455123878921
1451,1992,Electronics,6,1667,2025-05-30,10002,5703.992476183134,4298.007523816866,5,2025,42.97148094198026
1452,3712,Clothing,3,813,2025-04-02,2439,2155.782515794991,283.217484205009,4,2025,11.612032972735095
1453,3192,Groceries,1,1997,2025-04-01,1997,1676.1690151779474,320.83098482205264,4,2025,16.06564771267164
1454,2248,Furniture,9,1958,2025-01-10,17622,9705.938366359922,7916.061633640078,1,2025,44.921471079560085
1455,4054,Furniture,4,960,2025-07-29,3840,3169.1970707552923,670.8029292447077,7,2025,17.468826282414263
1456,1502,Sports,9,356,2025-07-14,3204,2684.2075112753405,519.7924887246595,7,2025,16.223236227361408
1457,2997,Sports,5,1739,2025-01-30,8695,7031.817513808939,1663.182486191061,1,2025,19.12803319368673
1458,1820,Clothing,7,1364,2025-05-30,9548,6115.103751089409,3432.8962489105907,5,2025,35.95408723199194
1459,4687,Groceries,3,1455,2025-04-02,4365,2630.384352847233,1734.6156471527663,4,2025,39.73919008368308
1460,3151,Furniture,3,1921,2025-07-20,5763,4091.543782805233,1671.4562171947669,7,2025,29.00323125446411
1461,4110,Furniture,8,1856,2025-12-30,14848,10240.650335340148,4607.349664659852,12,2025,31.030102806168188
1462,2970,Clothing,1,950,2025-10-24,950,696.7924352423777,253.20756475762232,10,2025,26.6534278692234
1463,1197,Groceries,8,1247,2025-05-24,9976,6655.939164150526,3320.0608358494737,5,2025,33.280481514128645
1464,2669,Clothing,8,73,2025-03-10,584,341.22995667911084,242.7700433208892,3,2025,41.57021289741253
1465,3626,Electronics,3,1075,2025-05-22,3225,2348.072576397358,876.9274236026422,5,2025,27.19154801868658
1466,3438,Furniture,1,1772,2025-01-14,1772,1267.0390285945869,504.9609714054132,1,2025,28.496668815203908
1467,2202,Clothing,9,1237,2025-06-24,11133,9611.802909995758,1521.1970900042415,6,2025,13.663856013691204
1468,3601,Clothing,4,1573,2025-09-29,6292,4744.715860990808,1547.2841390091917,9,2025,24.59129273695473
1469,2471,Electronics,7,1630,2025-12-25,11410,9216.92421489771,2193.07578510229,12,2025,19.220646670484577
1470,4571,Sports,9,1057,2025-02-12,9513,6381.935623486364,3131.064376513636,2,2025,32.91353281313609
